Sr. No.,Reference No.,MSN,Telco,Sim No,Sim Id,Project
3691,29122331463000,3298063755,Ufone,03306566671,8941003423141215802,COSMOS
3692,29122332081100,3298060742,Ufone,03322767859,89410034154413710419,COSMOS
3693,27122330496901,3299013618,Ufone,03348203727,89410034154517055919,COSMOS
3694,27122330854500,3299013493,Ufone,03344932044,89410034154517048104,COSMOS
3695,29122330978600,3298061022,Ufone,03331159328,8941003423141216778,COSMOS
3696,22122331815500,3298060751,Zong,03184194658,8992042403180383925F,COSMOS
3697,22122332013901,3298060739,Ufone,03322767852,8941003415441371040,COSMOS
3698,24122331768604,3298059002,Ufone,03322768152,89410034154413710542,COSMOS
3699,27122331923703,3299013498,Ufone,03344938629,89410034154517052973,COSMOS
3700,29122331816900,3298063740,Ufone,03331154287,8941003423141216770,COSMOS
3701,29122331903402,3298060752,Zong,03184194659,8992042403180383933F,COSMOS
3702,27122331200209,3299015417,Ufone,03348203299,89410034154517055562,COSMOS
3703,27122331233306,3299013554,Ufone,03344920729,89410034154517039012,COSMOS
3704,27122331258402,3299013575,Ufone,03348203304,89410034154517055570,COSMOS
3705,29122331110500,3298060759,Zong,03184194671,8992042403180383990F,COSMOS
3706,29122331113000,3298060103,Ufone,03322767956,89410034154413710443,COSMOS
3707,22122331478700,3298063738,Ufone,03331156624,8941003423141216775,COSMOS
3708,22122331728600,3298063733,Ufone,03306566676,8941003423141215803,COSMOS
3709,27122331503703,3299011535,Zong,03171711345,8992042403180365732F,COSMOS
3710,29122331727200,3298063737,Ufone,03331156940,8941003423141216776,COSMOS
3711,27122330280304,3299015442,Ufone,03348203483,89410034154517055760,COSMOS
3712,24122350633501,3299021203,Zong,03102296587,8992042403180444404F,COSMOS
3713,24122350734701,3298060104,Telenor,03496683416,89410062204710041763,COSMOS
3714,27122350652802,3299021220,Ufone,03348204811,89410034154517056628,COSMOS
3715,27122352242001,3299020324,Ufone,03348203470,89410034154517055737,COSMOS
3716,24122350047310,3298059015,Telenor,03496683433,89410062204710041797,COSMOS
3717,24122350047610,3298055362,Zong,03184194679,89410034154413710070,COSMOS
3718,24122350276809,3298060873,Telenor,03496683422,89410062204710041771,COSMOS
3719,24122350300000,3298055350,Zong,03184194677,8992042403180384030F,COSMOS
3720,24122350377204,3298059195,Zong,03184194679,8992042403180384055F,COSMOS
3721,24122350383205,3298063732,Telenor,03496683406,8941006220471004174,COSMOS
3722,24122350405100,3298060365,Telenor,03496683413,8941006220471004175,COSMOS
3723,24122350470208,3298057602,Ufone,03322767754,89410034154413710336,COSMOS
3724,24122351913301,3298060870,Zong,03184196522,8992042403180383966F,COSMOS
3725,27122350032902,3299021219,Ufone,03348204824,89410034154517056636,COSMOS
3726,24122351819706,3298063765,Ufone,03322767718,8941003415441371032,COSMOS
3727,24122351821008,3298060872,Telenor,03496683402,89410062204710041722,COSMOS
3728,24122351944907,3298063717,Ufone,03322767154,8941003415441371005,COSMOS
3729,24122352001603,3298060874,Zong,03184194634,8992042403180383818F,COSMOS
3730,24122352017602,3298055360,Zong,03184194678,8992042403180384048F,COSMOS
3731,24122352059403,3298060869,Ufone,03322767704,89410034154413710310,COSMOS
3732,27122351710300,3299010864,Ufone,03328017650,89410034154610269672,COSMOS
3733,27122351710400,3299020309,Ufone,03344920582,89410034154517038865,COSMOS
3734,27122352158010,3299010861,Zong,03171711563,8992042403180366151F,COSMOS
3735,22122351339000,3298059137,Ufone,03306722201,8941003423141215811,COSMOS
3736,24122350676710,3298060882,Ufone,03322767816,89410034154413710369,COSMOS
3737,24122350762503,3299013475,Ufone,03328017292,89410034154610269383,COSMOS
3738,24122350857300,3298055364,Ufone,03322767155,89410034154413710062,COSMOS
3739,24122350982102,3298055345,Telenor,03496684573,89410062204710041805,COSMOS
3740,24122351010700,3298055352,Telenor,03496683416,8941006220471004176,COSMOS
3741,24122351193401,3298060881,Ufone,03322767828,8941003415441371038,COSMOS
3742,27122350676703,3299010245,Zong,03171714151,8992042403180370583F,COSMOS
