Sr. No.,Reference No.,MSN,Telco,Sim No,Sim Id,PROJECT
1188,28151730283100,3698061231,Telenor,03401928281,8941006090527910562,COSMOS
1189,28151731708523,3698059435,Zong,03164492678,899204041113172359,COSMOS
1190,28151731771903,3698015187,Telenor,03401928285,8941006090527910565,COSMOS
1191,28151731773201,3698059421,Zong,03164492663,899204041113172345,COSMOS
1192,28151731774300,3698062883,Jazz,03030367911,8992200040154716462,COSMOS
1193,28151731774305,3698015339,Telenor,03401928286,8941006090527910566,COSMOS
1194,28151731774702,3698015078,Telenor,03401928287,8941006090527910567,COSMOS
1195,28151731180800,3698063738,Telenor,03497658307,8941006220468367081,COSMOS
1196,28151731272901,3698015123,Telenor,03401928540,8941006090527911555,COSMOS
1197,28151731275301,3698015566,Telenor,03401923238,8941006090527905685,COSMOS
1198,28151731281102,3698015056,Telenor,03401923427,8941006090527905871,COSMOS
1199,28151731285100,3698015299,Telenor,03401923198,8941006090527905647,COSMOS
1200,28151731287100,3698015615,Telenor,03401928519,8941006090527911534,COSMOS
1201,28151731295300,3698015228,Telenor,03401928518,8941006090527911533,COSMOS
1202,28151731299100,3698015150,Telenor,03401923239,8941006090527905686,COSMOS
1203,28151731299401,3698061246,Telenor,03401923421,8941006090527905865,COSMOS
1204,28151731299801,3698015532,Telenor,03409748211,984500000000000000,COSMOS
1205,28151731303000,3698015460,Telenor,03401923320,8941006090527905766,COSMOS
1206,28151731321904,3698015038,Telenor,03401928539,8941006090527911554,COSMOS
1207,28151731324500,3698015024,Telenor,03401923438,8941006090527905881,COSMOS
1208,28151731328401,3698015201,Telenor,03401923148,8941006090527905597,COSMOS
1209,28151730278801,3698039664,Ufone,03358058978,8941003414361587507,COSMOS
1210,28151730332610,3299009225,Telenor,03496609937,8941006220468367106,COSMOS
1211,28151730385600,3698057287,Telenor,03401923193,00000000000000000000,COSMOS
1212,28151730427968,3698060946,Jazz,03061121450,410018408154069,COSMOS
1213,28151730434501,3698060908,Jazz,03061121410,410018408154031,COSMOS
1214,28151733948202,3698035382,Ufone,03327703732,8941003414261111075,COSMOS
1215,28151734022000,3698034593,Ufone,03344734708,8941003414341216394,COSMOS
1216,28151734035300,3698063699,Telenor,03496614076,8941006220468367173,COSMOS
1217,28151734037500,3698045390,Ufone,03318304904,894100341433175265,COSMOS
1218,28151734041800,3698063646,Telenor,03496614142,8941006220468367180,COSMOS
1219,28151730053803,3698015333,Jazz,03008811111,89410000000000000001,COSMOS
1220,28151730057200,3698015354,Telenor,03401928532,8941006090527911547,COSMOS
1221,28151730057600,2999001760,Ufone,03313647121,894100341543175,COSMOS
1222,28151730058103,3698060066,Jazz,03061120521,410018408153189,COSMOS
1223,28151730088500,3698060625,Jazz,03061121092,410018408153748,COSMOS
1224,28151730118603,3698015503,Telenor,03401923455,8941006090527905897,COSMOS
1225,28151730118901,3698061202,Telenor,03401923321,8941006090527905767,COSMOS
1226,28151730123000,3698015617,Telenor,03401923454,8941006090527905896,COSMOS
1227,28151730123602,3698015343,Telenor,03401928417,8941006090527911434,COSMOS
1228,28151730126302,3698037581,Telenor,03400929496,8941006090516765904,COSMOS
1229,28151730126900,3698063535,Telenor,03496614337,8941006220468367206,COSMOS
1230,28151730276809,3698063713,Telenor,03496614338,8941006220468367207,COSMOS
1231,28151730299303,3698060909,Jazz,03061121411,410018408154032,COSMOS
1232,28151730336801,2999001626,Ufone,03313639408,894100341543175,COSMOS
1233,28151730336805,2999001744,Ufone,03313645836,894100341543175,COSMOS
1234,28151730337402,2999001763,Ufone,03313647195,894100341543175,COSMOS
