Sr. No.,Reference No.,MSN,Telco,Sim No,Sim Id,PROJECT
312,29159121270235,2998007561,Ufone,03320357137,894100341543175,COSMOS
313,29159121278301,2998007556,Ufone,03320357082,894100341543175,COSMOS
314,29159121278305,2998007580,Ufone,03320357670,894100341543175,COSMOS
315,29159331724705,3798007657,Ufone,03313577847,8941003415431756715,COSMOS
316,29159331745502,3798007665,Ufone,03313577591,8941003415431756705,COSMOS
317,29159331785800,3798007672,Ufone,03313577183,8941003415431756698,COSMOS
318,29159331785805,3798007502,Ufone,03313577562,8941003415431756704,COSMOS
319,29159331794405,3798007622,Ufone,03313576423,8941003415431756680,COSMOS
320,29159331798311,3798007475,Ufone,03313576482,8941003415431756684,COSMOS
321,29159331799000,3798007653,Ufone,03313577182,8941003415431756697,COSMOS
322,29159331800005,3798007654,Ufone,03313576367,8941003415431756677,COSMOS
323,29159330562106,3798007673,Ufone,03313521606,8941003415431756133,COSMOS
324,29159330582900,3798007648,Ufone,03313521602,8941003415431756130,COSMOS
325,29159330596100,3798007585,Zong,03104393346,899204240318026166,COSMOS
326,29159341168404,3798007551,Ufone,03313549630,8941003415431756402,COSMOS
327,29159341395002,3798007533,Ufone,03313514862,8941003415431756039,COSMOS
328,29159340465303,3798007508,Ufone,03340300264,8941003415431755789,COSMOS
329,29159340459104,3798007580,Ufone,03340300242,8941003415431755786,COSMOS
330,29159340524402,3798007573,Ufone,03340300263,8941003415431755788,COSMOS
331,29159340525802,3798007549,Ufone,03340300243,8941003415431755787,COSMOS
332,29159340780101,3798007554,Ufone,03340300268,8941003415431755792,COSMOS
333,29159340797901,3798007557,Ufone,03340300267,8941003415431755791,COSMOS
334,29159340830303,3798007578,Ufone,03340300265,8941003415431755790,COSMOS
335,29159341298506,3798007570,Ufone,03340039335,8941003415431755720,COSMOS
336,29159341298510,3798007579,Ufone,03340039811,8941003415431755767,COSMOS
337,29159341336202,3798007486,Ufone,03313549565,8941003415431756399,COSMOS
338,29159311535550,3798007623,Ufone,03340039135,8941003415431755687,COSMOS
339,29159311535820,3798007513,Ufone,03340039124,8941003415431755686,COSMOS
340,29159311552310,3798007507,Ufone,03340039198,8941003415431755703,COSMOS
341,29159311552700,3798007482,Ufone,03340039199,8941003415431755704,COSMOS
342,29159311835436,3798007651,Ufone,03313550425,8941003415431756418,COSMOS
343,29159311846111,3798007602,Ufone,03313552640,8941003415431756466,COSMOS
344,29159311846200,3798007477,Ufone,03313552573,8941003415431756464,COSMOS
345,29159311846330,3798007517,Ufone,03313550480,8941003415431756419,COSMOS
346,29159311846476,3798007564,Ufone,03313551969,8941003415431756460,COSMOS
347,29159311877625,3798007480,Ufone,03313551962,8941003415431756459,COSMOS
348,29159311885455,3798007630,Ufone,03313550486,8941003415431756420,COSMOS
349,29159311919950,3798007676,Ufone,03313551737,8941003415431756458,COSMOS
350,29159311953920,3798007659,Ufone,03313550388,8941003415431756417,COSMOS
351,29159311713111,3798007652,Ufone,03313550297,8941003415431756416,COSMOS
352,29159311303605,3798007562,Ufone,03313515690,8941003415431756047,COSMOS
353,29159311328741,3798007524,Ufone,03313515416,8941003415431756046,COSMOS
354,29159311328760,3798007582,Ufone,03313514934,8941003415431756040,COSMOS
355,29159321398502,3798007600,Ufone,03313565504,8941003415431756551,COSMOS
356,29159321443502,3798007661,Ufone,03313562589,8941003415431756525,COSMOS
357,29159321443505,3798007494,Ufone,03313562592,8941003415431756526,COSMOS
358,29159321597305,3798007536,Ufone,03340039498,8941003415431755741,COSMOS
359,29159321597306,3798007496,Ufone,03340039796,8941003415431755766,COSMOS
360,29159321616807,3798007619,Ufone,03313565768,8941003415431756554,COSMOS
361,29159321645114,3798007637,Ufone,03340039763,8941003415431755762,COSMOS
362,29159321651113,3798007505,Ufone,03313565564,8941003415431756552,COSMOS
363,29159321651115,3798007506,Ufone,03340039447,8941003415431755733,COSMOS
