Sr. No.,Reference No.,MSN,Telco,Sim No,Sim Id,PROJECT
16168,29153141121204,3698054790,Telenor,03409745516,8941006090527898238,COSMOS
16169,29153141121300,3698055979,Telenor,03409747553,8941006090527900230,COSMOS
16170,29153141121310,3698055765,Telenor,03409747334,8941006090527900016,COSMOS
16171,29153141121311,3698055861,Telenor,03409747432,8941006090527900112,COSMOS
16172,29153141121410,3698031644,Ufone,03318786021,8941003414341123053,COSMOS
16173,29153141121604,3698054555,Telenor,03409745276,8941006090527898003,COSMOS
16174,29153141121610,3698054082,Telenor,03409746226,8941006090527898932,COSMOS
16175,29153141121620,3698055030,Telenor,03409745763,8941006090527898478,COSMOS
16176,29153141121625,3698053703,Telenor,03409745838,8941006090527898552,COSMOS
16177,29153141121627,3698053895,Telenor,03409746035,8941006090527898744,COSMOS
16178,29153141121700,3698023604,Ufone,03318748118,8941003414261110085,COSMOS
16179,29153141121800,3698038330,Ufone,03347166548,8941003414361120010,COSMOS
16180,29153141121900,3698055005,Telenor,03409745736,8941006090527898453,COSMOS
16181,29153141122200,3698030471,Ufone,03359372154,8941003414351594028,COSMOS
16182,29153141122303,3698055361,Telenor,03409746921,8941006090527899612,COSMOS
16183,29153141122400,3698053836,Telenor,03409745974,8941006090527898685,COSMOS
16184,29153141122500,3698054096,Telenor,03409746240,8941006090527898946,COSMOS
16185,29153141122600,3698055132,Telenor,03409746685,8941006090527899383,COSMOS
16186,29153141122700,3698054122,Telenor,03409746267,8941006090527898972,COSMOS
16187,29153141123100,3698057129,Telenor,03409748795,8941006090527901840,COSMOS
16188,29153141123105,3698057111,Telenor,03409748774,8941006090527901822,COSMOS
16189,29153141123205,3698057079,Telenor,03409748741,8941006090527901790,COSMOS
16190,29153141123406,3698055705,Telenor,03409747273,8941006090527899956,COSMOS
16191,29153141123500,3698054488,Telenor,03409746640,8941006090527899339,COSMOS
16192,29153141123600,3698034466,Ufone,03344762061,8941003414341217128,COSMOS
16193,29153141123702,3698055831,Telenor,03409747402,8941006090527900082,COSMOS
16194,29153141123800,3698055917,Telenor,03409747491,8941006090527900168,COSMOS
16195,29153141123802,3698059847,Jazz,03061120297,410018408152970,COSMOS
16196,29153141123900,3698055801,Telenor,03409747370,8941006090527900052,COSMOS
